,GLD,COM,SP500TR,ITB
1989-05-19,0.22747545174051126,2.896590567755547,,
1989-05-22,0.22036296005882022,2.8152339188703075,,
1989-05-23,0.22610312919683676,2.855004902789574,,
1989-05-24,0.22236387443943556,2.939046613574401,,
1989-05-25,0.22493025022489857,2.919530734816865,,
1989-05-26,0.2276348761185015,2.917798328164914,,
1989-05-29,0.22761736574341546,2.91757388213967,,
1989-05-30,0.22299524078717514,2.957290410567524,,
1989-05-31,0.22260858400837857,2.95137291179003,,
1989-06-01,0.222099235652002,2.94280920671504,,
1989-06-02,0.2222050615744682,3.0216631484704943,,
1989-06-05,0.22673656488199123,3.1000200233532587,,
1989-06-06,0.226346610083867,3.0508614622167367,,
1989-06-07,0.23786673497377558,2.93970737122181,,
1989-06-08,0.23822983796283292,2.9795466826820256,,
1989-06-09,0.2303235286367724,2.9408864523729252,,
1989-06-12,0.21979960649765753,2.8552308809504314,,
1989-06-13,0.2183169609762295,2.822611992993862,,
1989-06-14,0.22122160983021386,2.8975559150464423,,
1989-06-15,0.2216946988144979,2.9314660472650758,,
1989-06-16,0.22646109945843207,2.901814598948738,,
1989-06-19,0.22520415501995342,2.996923582936892,,
1989-06-20,0.22790609145351173,2.9692350751711194,,
1989-06-21,0.2270182150764961,3.025943107279759,,
1989-06-22,0.23184016748969444,3.0686233690812967,,
1989-06-23,0.2320731072028468,3.1370633706296083,,
1989-06-26,0.23795116679755007,3.1941609844515155,,
1989-06-27,0.23996500519885147,3.231303807794272,,
1989-06-28,0.2367580663469981,3.1463490519446577,,
1989-06-29,0.239906762512647,3.1609473731332196,,
1989-06-30,0.23568053606927755,3.149352917060644,,
1989-07-03,0.2375579607066766,3.1260599430905334,,
1989-07-04,0.23982328824180812,3.1258194769410648,,
1989-07-05,0.2491097034598073,3.1870718360320263,,
1989-07-06,0.2515582598223378,3.09330308415949,,
1989-07-07,0.24905921687224605,3.110096400447872,,
1989-07-10,0.24865049765206557,3.046983808937889,,
1989-07-11,0.242792981755491,3.04406062800572,,
1989-07-12,0.24405621129495847,3.0288537914163896,,
1989-07-13,0.2388967065913239,3.106740301171194,,
1989-07-14,0.23252131271585635,3.1165837336588504,,
1989-07-17,0.2322525944084799,3.148579830443667,,
1989-07-18,0.2336134544252084,3.128039324137118,,
1989-07-19,0.23233848413567276,3.1165159768220954,,
1989-07-20,0.23282201681997933,3.148895688105053,,
1989-07-21,0.23443530453385966,3.121331160040033,,
1989-07-24,0.23391365063099254,2.9990745018693623,,
1989-07-25,0.23301533708270497,2.9588586825436938,,
1989-07-26,0.23425254526383396,2.9438802805581954,,
1989-07-27,0.2366254999764172,2.9496898485389007,,
1989-07-28,0.2309161448887775,2.917743824020256,,
1989-07-31,0.22914949055933848,2.9663393444918613,,
1989-08-01,0.2300029179431199,2.910074630879026,,
1989-08-02,0.23098252803619806,2.9567239609777545,,
1989-08-03,0.23034014541704043,2.9470477032086078,,
1989-08-04,0.231819357215101,2.9351241275439053,,
1989-08-07,0.22629542416470017,2.9066578985319205,,
1989-08-08,0.22603076697552457,2.929665091249329,,
1989-08-09,0.22440725811824774,2.952761198102961,,
1989-08-10,0.22599026719839593,2.99935833381549,,
1989-08-11,0.22103185535249414,3.021580464504479,,
1989-08-14,0.22272496396863947,3.004160433050809,,
1989-08-15,0.22614097137881273,3.023732391580179,,
1989-08-16,0.22797668412525693,3.075840606389327,,
1989-08-17,0.2246101972551896,3.075604003265759,,
1989-08-18,0.2263164288716727,3.0707441879729993,,
1989-08-21,0.2258047443406743,3.0986093089264966,,
1989-08-22,0.22640449621076797,3.130464867466022,,
1989-08-23,0.22613991399971078,3.1624808699249694,,
1989-08-24,0.2211822692716352,3.138801691315933,,
1989-08-25,0.21908899982429703,3.1097656841744414,,
1989-08-28,0.21907214682431053,3.1029424977535616,,
1989-08-29,0.2182045295019735,3.1309440295843722,,
1989-08-30,0.2201284185081665,3.152463394457219,,
1989-08-31,0.21816236839953163,3.1685963177871885,,
1989-09-01,0.21766051192980368,3.1445094444229347,,
1989-09-04,0.21703814691052478,3.144267559081056,,
1989-09-05,0.21665861274912818,3.157652409107482,,
1989-09-06,0.2185753197103517,3.2155413727741298,,
1989-09-07,0.21734487313310216,3.2554489230488013,,
1989-09-08,0.2178122186021263,3.304709529011116,,
1989-09-11,0.21634176714020364,3.289690573550439,,
1989-09-12,0.21656657833092013,3.280678813831539,,
1989-09-13,0.2164291348801822,3.2987142902577617,,
1989-09-14,0.22003473142042457,3.2896905473085125,,
1989-09-15,0.21307895107104372,3.345964122664538,,
1989-09-18,0.21773376841609765,3.35212970733116,,
1989-09-19,0.2189276605788656,3.3100857443362948,,
1989-09-20,0.22146001925333095,3.404849866434126,,
1989-09-21,0.22144298386723457,3.4414299689184826,,
1989-09-22,0.22398951244933188,3.3898826255853702,,
1989-09-25,0.22704147284651427,3.4243588216896654,,
1989-09-26,0.22776556981466503,3.4301846018530693,,
1989-09-27,0.2289859057439062,3.4368274261172886,,
1989-09-28,0.22586550139273393,3.4910545503811155,,
1989-09-29,0.22584812712339603,3.5489804957381956,,
1989-10-02,0.22583075419054038,3.521437840946691,,
1989-10-03,0.2245810183147161,3.5396867651030255,,
1989-10-04,0.22517819160228789,3.5035183690725598,,
1989-10-05,0.2254069665871987,3.4741058995611227,,
1989-10-06,0.2214502376767212,3.456263771977406,,
1989-10-09,0.22131119189281862,3.473526872000945,,
1989-10-10,0.22007448654471443,3.5243409551556057,,
1989-10-11,0.2190845840478899,3.537241111633239,,
1989-10-12,0.2216159320328323,3.5996443846970316,,
1989-10-13,0.22159888465344516,3.6380487447122443,,
1989-10-16,0.22792718109749796,3.5800685469441555,,
1989-10-17,0.22580608576257238,3.6320508768097484,,
1989-10-18,0.2280055197417294,3.6046198716053577,,
1989-10-19,0.22811172876318936,3.6288935394653508,,
1989-10-20,0.22450479476511626,3.583107100227969,,
1989-10-23,0.22424196345399022,3.508991469213778,,
1989-10-24,0.2255744605006369,3.489428969258644,,
1989-10-25,0.2281414314071195,3.4977562124496586,,
1989-10-26,0.22800012756046117,3.4347893977913024,,
1989-10-27,0.23293104546589735,3.4735061244904695,,
1989-10-30,0.2384144513649348,3.4479236172978345,,
1989-10-31,0.23624595493594183,3.4907777769527546,,
1989-11-01,0.23345804542166135,3.553129609656556,,
1989-11-02,0.23494182741873557,3.5284957496702125,,
1989-11-03,0.24270702683793807,3.548384808698904,,
1989-11-06,0.24179534829509725,3.5485244349188987,,
1989-11-07,0.2472518407944106,3.564341746231885,,
1989-11-08,0.2460741301608339,3.528922383285693,,
1989-11-09,0.2510640171834031,3.549220538252167,,
1989-11-10,0.24883954399210725,3.5394587298916855,,
1989-11-13,0.2554061921844147,3.5082885525579015,,
1989-11-14,0.2525087293042814,3.4711065998342856,,
1989-11-15,0.25652112147574596,3.5030663422967625,,
1989-11-16,0.2565013890817863,3.55238113340996,,
1989-11-17,0.2572680702315032,3.5995609840606244,,
1989-11-20,0.26105479774561713,3.6196358501593404,,
1989-11-21,0.2664554543675572,3.6226892641529758,,
1989-11-22,0.280993175601695,3.634076530123687,,
1989-11-23,0.2833023165289223,3.633796985775216,,
1989-11-24,0.28906220397219706,3.656883249036879,,
1989-11-27,0.28625918723505167,3.5913079378669304,,
1989-11-28,0.28070291524856184,3.507667219209772,,
1989-11-29,0.2810923079512441,3.506167860574457,,
1989-11-30,0.27846607495586173,3.595631795820204,,
1989-12-01,0.28622151204489454,3.652194942910879,,
1989-12-04,0.27886934756004655,3.6393706907814165,,
1989-12-05,0.2722958996533282,3.672896820147766,,
1989-12-06,0.2710611533706734,3.714539942498517,,
1989-12-07,0.2752115091419057,3.7142542086567865,,
1989-12-08,0.27979979287351475,3.704272356189728,,
1989-12-11,0.28811622162751443,3.754505957763277,,
1989-12-12,0.28809405884123546,3.745317203217713,,
1989-12-13,0.2846050619133212,3.760266873190751,,
1989-12-14,0.2783811218622076,3.740469103743961,,
1989-12-15,0.2842203631268558,3.826888693298729,,
1989-12-18,0.27690020581380054,3.966477237288844,,
1989-12-19,0.28353810093165027,3.9396113781176263,,
1989-12-20,0.2835162903085016,3.8911425790265213,,
1989-12-21,0.284319456019665,4.002961293341267,,
1989-12-22,0.2842975852922789,3.9895339283518205,,
1989-12-25,0.2842757162472564,3.9892270411265622,,
1989-12-26,0.28425384888446814,4.139522938266195,,
1989-12-27,0.2745962595127858,4.223230916102518,,
1989-12-28,0.26456522381524467,4.183392541940077,,
1989-12-29,0.2645448726441819,4.269317044986075,,
1990-01-01,0.2645245230385939,4.268988635982614,,
1990-01-02,0.26503508221971206,4.475384379464907,,
1990-01-03,0.2597007082947736,4.6265757933785085,,
1990-01-04,0.2616531417599575,4.477808782162622,,
1990-01-05,0.272851434292355,4.289445334575966,,
1990-01-08,0.2722914799243533,4.048640650650575,,
1990-01-09,0.2707899579161755,4.136996795377601,,
1990-01-10,0.27828547867198067,4.305272996968511,,
1990-01-11,0.2823455017521171,4.394083530084413,,
1990-01-12,0.28807894475699997,4.355349287673683,,
1990-01-15,0.28708798704172817,4.2380646456207645,,
1990-01-16,0.2831975377887385,4.229210896060594,,
1990-01-17,0.2798827587373042,4.1378721287128455,,
1990-01-18,0.2839530824922383,4.1814534547910585,,
1990-01-19,0.2774746386522521,4.252895369840447,,
1990-01-22,0.27378712599143157,4.182447029972578,,
1990-01-23,0.27686808706781185,4.127301305336192,,
1990-01-24,0.293799280770988,4.110602126960516,,
1990-01-25,0.2866551203133283,4.194676210695378,,
1990-01-26,0.28980510156112577,4.22470123797774,,
1990-01-29,0.2908921106851631,4.280359262628807,,
1990-01-30,0.2900362326191423,4.2151180213038115,,
1990-01-31,0.2857140066872025,4.208531601554896,,
1990-02-01,0.2866556509689383,4.197034577849929,,
1990-02-02,0.28966699366619486,4.30114666004613,,
1990-02-05,0.29657454397411775,4.193750183617893,,
1990-02-06,0.2938874675048647,4.190751437372627,,
1990-02-07,0.2976335435705306,4.178837015132758,,
1990-02-08,0.2894640014305151,4.150913382683213,,
1990-02-09,0.2859792469134777,4.103563263571963,,
1990-02-12,0.29063753462060704,4.187943562570295,,
1990-02-13,0.2895050798795525,4.194305368317766,,
1990-02-14,0.2846357986360264,4.233669437691236,,
1990-02-15,0.28749733424094914,4.315772761503459,,
1990-02-16,0.2871992436985499,4.260716282872057,,
1990-02-19,0.28717715144903455,4.260388535465682,,
1990-02-20,0.29198156764596567,4.246132101543224,,
1990-02-21,0.2919591075253775,4.197811377347492,,
1990-02-22,0.28873900176435585,4.24253032038014,,
1990-02-23,0.286228257659531,4.221581961566121,,
1990-02-26,0.27987467008329414,4.280731871056244,,
1990-02-27,0.2748177107771882,4.201605058225608,,
1990-02-28,0.27493141772010127,4.171396244067087,,
1990-03-01,0.2730220965480449,4.041746973332827,,
1990-03-02,0.27138836279880185,4.119292350359424,,
1990-03-05,0.2688217553992935,4.261149460688708,,
1990-03-06,0.27173464754616894,4.195717979228668,,
1990-03-07,0.2651449250833597,4.144162744156094,,
1990-03-08,0.26538934322759056,4.1429585048467645,,
1990-03-09,0.26351444860024315,4.054110332214861,,
1990-03-12,0.2661339423311735,4.021398870188657,,
1990-03-13,0.2608080343104141,4.013240772837238,,
1990-03-14,0.26275732554665776,4.031226533431921,,
1990-03-15,0.2636595313377852,4.150091797102248,,
1990-03-16,0.2652231869447881,4.0935286516597085,,
1990-03-19,0.2670561041615399,4.071223280544564,,
1990-03-20,0.26384762480141827,4.045033225757606,,
1990-03-21,0.25366157095702013,4.08974945747332,,
1990-03-22,0.25364205852848504,4.085478953454574,,
1990-03-23,0.25556368580393,4.166434966099663,,
1990-03-26,0.2254089444126106,4.163896512642813,,
1990-03-27,0.22259149415232474,4.161802455078211,,
1990-03-28,0.22741331725474823,4.1490696120453965,,
1990-03-29,0.22678449780099916,4.17132379935762,,
1990-03-30,0.22310431532467426,4.219818888499263,,
1990-04-02,0.22296606563047922,4.301172520331555,,
1990-04-03,0.23093792651822917,4.311655419600387,,
1990-04-04,0.23005799380334171,4.226065030812435,,
1990-04-05,0.23508030651678746,4.160541502804814,,
1990-04-06,0.23419247598202744,4.127878185531276,,
1990-04-09,0.23293436334201786,4.037095077219004,,
1990-04-10,0.23106138003659024,3.943400934564962,,
1990-04-11,0.230181436755785,4.017700730339556,,
1990-04-12,0.23139300385193073,3.963421912537095,,
1990-04-13,0.23137520439009598,3.9631170339284387,,
1990-04-16,0.23135740629745055,4.020731001167713,,
1990-04-17,0.22949121484980836,3.9977844239921407,,
1990-04-18,0.23045534227772327,3.9427840858893766,,
1990-04-19,0.23166736596973034,4.093778183473948,,
1990-04-20,0.23189613121042935,4.088193731930026,,
1990-04-23,0.2310148500047491,4.16949832210629,,
1990-04-24,0.23284372111852028,4.148794263678583,,
1990-04-25,0.2262755355305222,4.095877616748937,,
1990-04-26,0.22637994696668118,4.085462282789304,,
1990-04-27,0.22636253312460683,4.109269150650552,,
1990-04-30,0.22171553167763727,4.119948635680783,,
1990-05-01,0.2237480492514861,4.216514694466326,,
1990-05-02,0.22385194641477443,4.205053812676657,,
1990-05-03,0.22419812305118808,4.082399891218993,,
1990-05-04,0.2258779701602501,4.09917711651068,,
1990-05-07,0.2258605949317762,4.191955051616129,,
1990-05-08,0.22511326490218497,4.179644161547771,,
1990-05-09,0.22461013621793238,4.307892982661956,,
1990-05-10,0.226412546359202,4.294960822417144,,
1990-05-11,0.22249776503718813,4.217794294910374,,
1990-05-14,0.2229635532754689,4.3256640868881115,,
1990-05-15,0.22149623278071112,4.3226262536514515,,
1990-05-16,0.224008515374807,4.327251142551958,,
1990-05-17,0.22314345501968844,4.356677428419297,,
1990-05-18,0.2239724462518255,4.346841756707544,,
1990-05-21,0.22783038293331598,4.283696322963996,,
1990-05-22,0.23025542394040008,4.2726014977312206,,
1990-05-23,0.21722407565430318,4.125343365406983,,
1990-05-24,0.21959116940938342,4.1395487890423395,,
1990-05-25,0.21957427778096733,4.131736370474627,,
1990-05-28,0.21955738745190725,4.131418544599975,,
1990-05-29,0.22097825484743633,4.216089421398555,,
1990-05-30,0.21939872330664206,4.196638468106349,,
1990-05-31,0.21542979524317019,4.04499348442224,,
1990-06-01,0.21588786937233062,4.024210173238714,,
1990-06-04,0.20826915882232055,3.960472497559281,,
1990-06-05,0.20941958538087233,3.9149176159871595,,
1990-06-06,0.21104093733549156,3.9433222939525105,,
1990-06-07,0.20315836528011239,3.8957214527632313,,
1990-06-08,0.20394892170275916,3.8727722385522285,,
1990-06-11,0.2053178936129548,3.876735042867853,,
1990-06-12,0.2065755686797428,4.0030397581747845,,
1990-06-13,0.2004053751934703,4.024819360727943,,
1990-06-14,0.19512967565278236,3.9415685607816235,,
1990-06-15,0.19624290895991067,3.9056008924113086,,
1990-06-18,0.19894319519934572,3.905300461573431,,
1990-06-19,0.19824443400592745,3.8369999691508587,,
1990-06-20,0.1961824968446878,3.8341615099806448,,
1990-06-21,0.19944748222152756,3.8533572838907566,,
1990-06-22,0.197835647968516,3.9295163734565017,,
1990-06-25,0.2034988353517525,3.9768212103067317,,
1990-06-26,0.19887652997432106,3.9187020064690454,,
1990-06-27,0.20034113726892702,3.853734811558226,,
1990-06-28,0.20215376074144292,3.9298760856894517,,
1990-06-29,0.20202344816958828,3.910278160267036,,
1990-07-02,0.20797339302917048,3.9270855048770255,,
1990-07-03,0.21331093513145194,3.9164969218277217,,
1990-07-04,0.2138837833248628,3.916195652833735,,
1990-07-05,0.21056319503891996,3.8598295329067285,,
1990-07-06,0.21230315462602514,3.8157723101315026,,
1990-07-09,0.21122883447147622,3.843357349263015,,
1990-07-10,0.20382573260433817,3.9002892188976315,,
1990-07-11,0.20415552104522733,3.9777046157259384,,
1990-07-12,0.2009129725241568,4.176607259853262,,
1990-07-13,0.21472993285816652,4.27124902814886,,
1990-07-16,0.21435907534782528,4.400886849701204,,
1990-07-17,0.21127441335083466,4.389669621375943,,
1990-07-18,0.20973525192280926,4.318713365131194,,
1990-07-19,0.2131038275714199,4.333646387143149,,
1990-07-20,0.21155812237839178,4.349503489456554,,
1990-07-23,0.21751939119262495,4.41089275503029,,
1990-07-24,0.22059225421775586,4.45728237857738,,
1990-07-25,0.22548132432592866,4.467428306968446,,
1990-07-26,0.22062532458021938,4.504977106593654,,
1990-07-27,0.21821545400248774,4.451911289618569,,
1990-07-30,0.21879358492135034,4.489847206195038,,
1990-07-31,0.2247335633828959,4.567753259950695,,
1990-08-01,0.22278464201212872,4.687399453938155,,
1990-08-02,0.2347871778915169,4.9628507604672984,,
1990-08-03,0.2326722526038023,5.19325454476496,,
1990-08-06,0.23670616705268996,6.012997894612611,,
1990-08-07,0.2379262856819794,6.058440131394757,,
1990-08-08,0.239770177390883,5.5082419539668495,,
1990-08-09,0.23825628543924868,5.4825985097293986,,
1990-08-10,0.24544278835357125,5.667856992583006,,
1990-08-13,0.26420715182921206,5.660770990866646,,
1990-08-14,0.2735971249776631,5.7774003012593855,,
1990-08-15,0.25615628639754895,5.822398433805728,,
1990-08-16,0.26153746762440094,6.038113319369314,,
1990-08-17,0.2719112874649394,6.288346268518763,,
1990-08-20,0.26818188799285714,6.5468704751750915,,
1990-08-21,0.2760528296220423,6.752904881975753,,
1990-08-22,0.2693604292592206,7.334162142072869,,
1990-08-23,0.2740838263755802,7.705300840097509,,
1990-08-24,0.2712713946270717,7.319086025143847,,
1990-08-27,0.27125052759671575,6.510315959032674,,
1990-08-28,0.2421411337429138,6.302393344047505,,
1990-08-29,0.23713376408196654,5.743461830935116,,
1990-08-30,0.24390311450094698,5.964217807311451,,
1990-08-31,0.24138149880293977,6.074352406715065,,
1990-09-03,0.240118054776655,6.0738851488376255,,
1990-09-04,0.23339515036287922,6.675068912700947,,
1990-09-05,0.23570258118809356,6.748964785130294,,
1990-09-06,0.24084986029591643,7.1796079433074365,,
1990-09-07,0.23722635482947937,6.846555321776756,,
1990-09-10,0.23708474400932172,7.111502786611353,,
1990-09-11,0.2296672429290925,6.9666116766713335,,
1990-09-12,0.23401841148649813,6.984635417382457,,
1990-09-13,0.23412290073313824,6.99029243689176,,
1990-09-14,0.23900542295339872,7.020737563899629,,
1990-09-17,0.24294776994287767,7.306412595403968,,
1990-09-18,0.23868654227021247,7.385305641535501,,
1990-09-19,0.23928654068475938,7.428149871465613,,
1990-09-20,0.23988724538789946,7.607528185019957,,
1990-09-21,0.24272016546546482,8.052181485254852,,
1990-09-24,0.24669175684373962,8.642919175615287,,
1990-09-25,0.2608771976367096,8.654136786064862,,
1990-09-26,0.25943580813222983,8.863731031904154,,
1990-09-27,0.26109087785676893,9.113177712073478,,
1990-09-28,0.2667579219756114,9.10092071398503,,
1990-10-01,0.25093049294885367,8.445847378797094,,
1990-10-02,0.2402737132337223,7.612099708027879,,
1990-10-03,0.24211349601730095,8.46104357591399,,
1990-10-04,0.25005340489919614,8.344513350559689,,
1990-10-05,0.249781463195318,8.631549985768439,,
1990-10-08,0.2437008183805059,8.814496291931047,,
1990-10-09,0.2514146467489639,9.199340441828921,,
1990-10-10,0.24480913001669902,8.66871687618799,,
1990-10-11,0.24004157626816355,8.98838654660859,,
1990-10-12,0.2403943098453443,8.92170902412718,,
1990-10-15,0.23096558488329016,8.494990510806595,,
1990-10-16,0.21165518473196626,8.705208888480808,,
1990-10-17,0.21303137188451493,8.660852507757761,,
1990-10-18,0.215226785984764,8.122364994863542,,
1990-10-19,0.22000734789569545,7.590953299920611,,
1990-10-22,0.21466766583671829,6.882555622848121,,
1990-10-23,0.2195578424441855,6.605240398707825,,
1990-10-24,0.21883213064348486,7.06449130009992,,
1990-10-25,0.22353277798781265,7.656811508651659,,
1990-10-26,0.22184698337636957,7.446382987286611,,
1990-10-29,0.22064261833952936,7.722262042322115,,
1990-10-30,0.2219280707307402,7.730445647340998,,
1990-10-31,0.22867927116072262,7.874460212678326,,
1990-11-01,0.2297463252119551,7.919940239731529,,
1990-11-02,0.2262256853140557,7.615367422268913,,
1990-11-05,0.22548915533196595,7.204097813368014,,
1990-11-06,0.2283435211972374,7.400072953847949,,
1990-11-07,0.2351889042193713,8.010715806304113,,
1990-11-08,0.23492646065692074,8.063050223617562,,
1990-11-09,0.23600731774098258,7.666708447919126,,
1990-11-12,0.22987022846697922,7.2635110558139795,,
1990-11-13,0.23323387863295258,7.4401318402656695,,
1990-11-14,0.23370247499145758,7.1010071727554145,,
1990-11-15,0.22650114490873602,7.063536263600916,,
1990-11-16,0.2244464098583206,6.838691672272972,,
1990-11-19,0.22621851288586506,7.101097216853569,,
1990-11-20,0.22883573681038824,6.644778870263417,,
1990-11-21,0.22556625780146572,6.82376137363126,,
1990-11-22,0.22877726009480387,6.8232364689102125,,
1990-11-23,0.23309438887740255,7.331037654672718,,
1990-11-26,0.23708694593966845,7.61700861632822,,
1990-11-27,0.2332694346005983,7.570742613586757,,
1990-11-28,0.2347101845004938,7.607052739520668,,
1990-11-29,0.23688682250520715,7.538286941059855,,
1990-11-30,0.234541377263241,6.785977699471902,,
1990-12-03,0.2294047397003866,6.560945718678504,,
1990-12-04,0.22565105591863743,6.842764733799636,,
1990-12-05,0.22372140106104896,6.0879781404394135,,
1990-12-06,0.21656414700779147,5.897469741896495,,
1990-12-07,0.21748398183593473,5.931985833186367,,
1990-12-10,0.2213383264092188,6.1038320882709165,,
1990-12-11,0.21895467834284638,5.940978617131697,,
1990-12-12,0.21752560447930505,5.670500250489539,,
1990-12-13,0.21879912876356306,5.78727343491893,,
1990-12-14,0.220193905343696,5.851546588079241,,
1990-12-17,0.22383506545690157,5.924240801461917,,
1990-12-18,0.2251264765112844,6.041026437826382,,
1990-12-19,0.22689871772682899,6.102570922224153,,
1990-12-20,0.23478589072513936,6.020723580393671,,
1990-12-21,0.2326970857104879,5.95529321090925,,
1990-12-24,0.232679185934664,5.964501143466964,,
1990-12-25,0.23266128753574597,5.964042335686697,,
1990-12-26,0.23264339051362784,6.243064527929138,,
